"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:14OxJlLdcHNpgsm4DRwDOB","Habits (Stay High)","spotify:artist:4NHQUGzhtTLFvgF5SZesLK","Tove Lo","spotify:album:47C7w4o1resDhr7jvYEpxE","Queen Of The Clouds","spotify:artist:4NHQUGzhtTLFvgF5SZesLK","Tove Lo","2014-01-01","https://i.scdn.co/image/ab67616d0000b273edbdf62135e9112a98bffa0c","1","13","209160","https://p.scdn.co/mp3-preview/f865c64caa355379d18b042914dc0091676f7df9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","SE3NM1300101","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Laugh Now Cry Later (feat. Lil Durk)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3hcs9uc56yIGFCSy9leWe7","Drake, Lil Durk","spotify:album:0qGdc7fNq9RNIPEzZufa43","Laugh Now Cry Later (feat. Lil Durk)","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3hcs9uc56yIGFCSy9leWe7","Drake, Lil Durk","2020-08-14","https://i.scdn.co/image/ab67616d0000b27352c75ed37313b889447011ef","1","1","261492","https://p.scdn.co/mp3-preview/3467950d22bbb494c39ef3283d8e60e64080495c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USUG12001748","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:6gxNw24E8Jha91VWix0Pdy","All I Feel Is Rain (feat. JID)","spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","Khalid, JID","spotify:album:3KZE1PFw0jHAFJdC6ohgNJ","All I Feel Is Rain (feat. JID)","spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","Khalid, JID","2021-12-02","https://i.scdn.co/image/ab67616d0000b2739bafb8826934db17f473966c","1","1","204506","https://p.scdn.co/mp3-preview/dd0b68174ad9e2934d9060d12e473c1152755593?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USRC12103457","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:7EiZI6JVHllARrX9PUvAdX","Low Life (feat. The Weeknd)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","Future, The Weeknd","spotify:album:3jJKDKdlwRS584zUlHV2Ly","EVOL","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","2016-04-13","https://i.scdn.co/image/ab67616d0000b273626745b3aa04899001a924ad","1","10","313546","https://p.scdn.co/mp3-preview/768b128e81b92fac4e7a3f5fa7aba411935a7129?cid=9950ac751e34487dbbe027c4fd7f8e99","true","85","USSM11600557","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:2uwnP6tZVVmTovzX5ELooy","Power Trip (feat. Miguel)","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5, spotify:artist:360IAlyVv4PCEVjgyMZrxK","J. Cole, Miguel","spotify:album:5FP9keIJnlSCKnkdVOf623","Born Sinner (Deluxe Version)","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2013-06-18","https://i.scdn.co/image/ab67616d0000b273c1bb124f993488cf21b269fc","1","4","241160","https://p.scdn.co/mp3-preview/ef176d05d28a19589410591f22d549bf9d8e1c42?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USQX91300310","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:5LghBGmNUUwI2BvX2boIdK","Bruuuh (with Denzel Curry) - Remix","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","JID, Denzel Curry","spotify:album:2VBF1VUAfb250CHkaReyAz","Bruuuh (with Denzel Curry) [Remix]","spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","JID, Denzel Curry","2021-02-05","https://i.scdn.co/image/ab67616d0000b27389413cf0f537ac05ccda63a2","1","1","206446","https://p.scdn.co/mp3-preview/f10181569b7e50a6c3af34ba2bd3998b170a52bd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","60","USUM72101184","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:3GdWfmQBiiJrDUvSZS1bGv","Never Sleep (with Lil Baby feat. Travis Scott)","spotify:artist:7rkW85dBwwrJtlHRDkJDAC, spotify:artist:5f7VJjfbwm532GiveGC0ZK, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","NAV, Lil Baby, Travis Scott","spotify:album:4DTaEd8bTR412zUcBqv2VN","Never Sleep","spotify:artist:7rkW85dBwwrJtlHRDkJDAC, spotify:artist:5f7VJjfbwm532GiveGC0ZK","NAV, Lil Baby","2022-07-29","https://i.scdn.co/image/ab67616d0000b273d3c60e0b42ec8f32309f9b61","1","1","185785","https://p.scdn.co/mp3-preview/44a50c54fb6854951183f7b1eba451ae35a8c19f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USUM72214489","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:3avYqdwHKEq8beXbeWCKqJ","Last Friday Night (T.G.I.F.)","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","spotify:album:2eQMC9nJE3f3hCNKlYYHL1","Teenage Dream","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2010-01-01","https://i.scdn.co/image/ab67616d0000b273d20c38f295039520d688a888","1","2","230733","https://p.scdn.co/mp3-preview/3e82b61946a5ddb0fd77ceec97c002b28f58003b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USCA21001264","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:45sDIKapDyxPl307QpEAwl","Rocketeer","spotify:artist:698hF4vcwHwPy8ltmXermq, spotify:artist:4we5S2VLjgY9KzIzApL1KI, spotify:artist:5JOIrGvup0vD5VjodB62Ui","Far East Movement, Ryan Tedder, Ruff Loaderz","spotify:album:1TuKgkCGIxiIns9Bc5XKRC","Free Wired","spotify:artist:698hF4vcwHwPy8ltmXermq","Far East Movement","2010-01-01","https://i.scdn.co/image/ab67616d0000b27358b08d62231dfca8d358b876","1","3","211253","https://p.scdn.co/mp3-preview/1fb548449f6e1b7c82134f77c45903e5798ce9ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USUM71022782","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:1YcoZcEyuaOnQiZLK0cNta","half alive","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","spotify:album:4UxlLk460BnmQlRV3WiORh","everything means nothing","spotify:artist:2cFrymmkijnjDg9SS92EPM","blackbear","2020-08-21","https://i.scdn.co/image/ab67616d0000b273e9b6f26ff354f4d70847f02d","1","9","195109","https://p.scdn.co/mp3-preview/4c8ce2a862f66b6ac5b7ab85f2a46a5759a95dfd?cid=9950ac751e34487dbbe027c4fd7f8e99","true","49","USUG12002373","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:4ZUz6JJ590h8PUFpbZd1nE","baby blue (feat. Olivia O'Brien)","spotify:artist:6ZzYOQMKYTj2lJeAitjSl7, spotify:artist:1QRj3hoop9Mv5VvHQkwPEp","dempsey hope, Olivia O'Brien","spotify:album:30obJnYcSqx2D4y21U50xc","the dempsey hope project","spotify:artist:6ZzYOQMKYTj2lJeAitjSl7","dempsey hope","2020-10-30","https://i.scdn.co/image/ab67616d0000b273003a0c2118683dc010612061","1","2","200013","https://p.scdn.co/mp3-preview/be4072a6acf33ac5bd6145a1c6de970576348bcd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USRC12003398","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:0qy1xNhQvnRhEpvKxdXYUR","Nightmares (feat. Lil Skies)","spotify:artist:61qMnYXa1GxSBoV3IiYKjZ, spotify:artist:7d3WFRME3vBY2cgoP38RDo","Yung Pinch, Lil Skies","spotify:album:2q3OH30Z3NT1x6EeY4Nu6k","Nightmares (feat. Lil Skies)","spotify:artist:61qMnYXa1GxSBoV3IiYKjZ","Yung Pinch","2019-01-18","https://i.scdn.co/image/ab67616d0000b273c3efd42f5057fad3d63431b1","1","1","200213","https://p.scdn.co/mp3-preview/520a4270b7c09d2c845ccb8a30ccc8fb6848967d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USSM11807830","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:0LcsvJQSFIQo3RjNhPcYqT","Luv Is Dro (feat. Static Major & Bryson Tiller)","spotify:artist:2LIk90788K0zvyj2JJVwkJ, spotify:artist:3pbi8H08p95NUZ7m6ybxUV, spotify:artist:2EMAnMvWE2eb56ToJVfCWs","Jack Harlow, Static Major, Bryson Tiller","spotify:album:5g2INX6dnMIJG0xKygXwF3","Thats What They All Say","spotify:artist:2LIk90788K0zvyj2JJVwkJ","Jack Harlow","2020-12-11","https://i.scdn.co/image/ab67616d0000b273aeb14ead136118a987246b63","1","12","177190","https://p.scdn.co/mp3-preview/11c06a74de05cf79793838f671af05b1f0b324e5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USAT22007713","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:2KM6IUxhLt6Xd7beWuIkWf","(I Can't) Forget About You","spotify:artist:5aptPwTkTKmlPx6csmNJLA","R5","spotify:album:6397JRE7OBuGKj95VW4x3A","Louder (Deluxe)","spotify:artist:5aptPwTkTKmlPx6csmNJLA","R5","2013-01-01","https://i.scdn.co/image/ab67616d0000b2733b1243ecf2404bdcb4b20ba7","1","2","211920","https://p.scdn.co/mp3-preview/12deae4736a19366f5aca7d8387ad975384329ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USHR11334975","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:5ZFZRz1zPgYFxJK1yuAzbK","How We Do It (feat. Wiz Khalifa)","spotify:artist:4tYSBptyGeVyZsk8JC4JHZ, spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:63GIj2yhFvX1Bzphb9JgVb","Shoreline Mafia, Wiz Khalifa, Fenix Flexin","spotify:album:32wvYHKu2JsNPZ3t1HTvgO","How We Do It (feat. Wiz Khalifa)","spotify:artist:4tYSBptyGeVyZsk8JC4JHZ, spotify:artist:63GIj2yhFvX1Bzphb9JgVb, spotify:artist:137W8MRPWKqSmrBGDBFSop","Shoreline Mafia, Fenix Flexin, Wiz Khalifa","2020-07-24","https://i.scdn.co/image/ab67616d0000b2732a032d4d91b2b79da719b668","1","1","151057","https://p.scdn.co/mp3-preview/a8f1296c1b0bfd74061cac18560974d150156cbb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USAT22004477","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:3eze1OsZ1rqeXkKStNfTmi","Juke Jam (feat. Justin Bieber & Towkio)","spotify:artist:1anyVhU62p31KFi8MEzkbf, spotify:artist:1uNFoZAHBGtllmzznpCI3s, spotify:artist:23sYU61n9f1CzYi8NJhAXS","Chance the Rapper, Justin Bieber, Towkio","spotify:album:71QyofYesSsRMwFOTafnhB","Coloring Book","spotify:artist:1anyVhU62p31KFi8MEzkbf","Chance the Rapper","2016-05-27","https://i.scdn.co/image/ab67616d0000b273e71dd15fc5bdefd5bff70452","1","9","219683","https://p.scdn.co/mp3-preview/a486f197db560b9bd65a165b84fc320d338c0c7f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","TCACO1667440","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:2rBFMlKf43Ddo82b2WWYNN","Ryder","spotify:artist:2kRfqPViCqYdSGhYSM9R0Q","Madison Beer","spotify:album:0Q0rJ81u7O4EFCpqkcwJJ2","Silence Between Songs","spotify:artist:2kRfqPViCqYdSGhYSM9R0Q","Madison Beer","2023-09-15","https://i.scdn.co/image/ab67616d0000b2734cfec4226766102300244b83","1","5","246260","https://p.scdn.co/mp3-preview/23ad38067c905bf17917834927a9023c6b24a39f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USSM12208307","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:02:15Z"
"spotify:track:5hTpBe8h35rJ67eAWHQsJx","Caroline","spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ","Aminé","spotify:album:3lajefIuUk4SfzqVBSJy8p","Good For You","spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ","Aminé","2017-07-28","https://i.scdn.co/image/ab67616d0000b27360282020360f5048976275aa","1","3","209640","https://p.scdn.co/mp3-preview/41468736d391ae68945bb943cb4c04607076c197?cid=9950ac751e34487dbbe027c4fd7f8e99","true","73","USCGH1697037","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:03:50Z"
"spotify:track:1e1JKLEDKP7hEQzJfNAgPl","Magnolia","spotify:artist:699OTQXzgjhIYAHMy9RyPD","Playboi Carti","spotify:album:4rJgzzfFHAVFhCSt2P4I3j","Playboi Carti","spotify:artist:699OTQXzgjhIYAHMy9RyPD","Playboi Carti","2017-04-14","https://i.scdn.co/image/ab67616d0000b273e31a279d267f3b3d8912e6f1","1","2","181812","https://p.scdn.co/mp3-preview/e118fc0ca3c13f9d57e093afe6df2028aeabac24?cid=9950ac751e34487dbbe027c4fd7f8e99","true","82","USUM71703095","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:04:02Z"
"spotify:track:5NQbUaeTEOGdD6hHcre0dZ","679 (feat. Remy Boyz)","spotify:artist:6PXS4YHDkKvl1wkIl4V8DL, spotify:artist:2s0yxtiHiyGe6CY4mbDYFi","Fetty Wap, Remy Boyz","spotify:album:0TyDTzG2zt2tg0wONT9wSU","679 (feat. Remy Boyz)","spotify:artist:6PXS4YHDkKvl1wkIl4V8DL","Fetty Wap","2015-06-29","https://i.scdn.co/image/ab67616d0000b2731769fa68b9643ca67c4d44ce","1","1","196693","https://p.scdn.co/mp3-preview/a5e4cc1818969ad61ef99074c0dc821493b16b46?cid=9950ac751e34487dbbe027c4fd7f8e99","true","78","QMCE31500250","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:04:13Z"
"spotify:track:1akgiRM3mN2nxu2AX6ACCW","I Love College","spotify:artist:1wgY8huggK60P5nvYrwcYT","Asher Roth","spotify:album:6QCSrh0eusuJrRpYjnmtTN","Asleep In The Bread Aisle","spotify:artist:1wgY8huggK60P5nvYrwcYT","Asher Roth","2009-01-01","https://i.scdn.co/image/ab67616d0000b27373aec173d3c1f42884b3563b","1","3","241933","https://p.scdn.co/mp3-preview/18f497c64967e8af5c990a7bb3a93e31d3f2e474?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USUM70853293","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:04:29Z"
"spotify:track:0HPD5WQqrq7wPWR7P7Dw1i","TiK ToK","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","spotify:album:6fpLLJsDSSAlToEDW2jv4F","Animal (Expanded Edition)","spotify:artist:6LqNN22kT3074XbTVUrhzX","Kesha","2010-01-01","https://i.scdn.co/image/ab67616d0000b2737a6339d6ddfd579f77559b3c","1","2","199693","https://p.scdn.co/mp3-preview/ea95bec21bd6c4979cc91f5d5528b533d879905c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","84","USRC10900433","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:04:37Z"
"spotify:track:0RBw4ODUQPO4cuAOZtBGga","Hurts Me","spotify:artist:2jku7tDXc6XoB6MO2hFuqg, spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:24WdRSLiIlFrqK2FqxGLVm","Tory Lanez, Trippie Redd, Yoko Gold","spotify:album:5fMG2nwVGN3fBofLm9CB0x","Hurts Me","spotify:artist:2jku7tDXc6XoB6MO2hFuqg, spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:24WdRSLiIlFrqK2FqxGLVm","Tory Lanez, Trippie Redd, Yoko Gold","2023-06-27","https://i.scdn.co/image/ab67616d0000b2731dba361996f5b70c1df2b4ee","1","1","140800","https://p.scdn.co/mp3-preview/1615790688a1a52874cefb5daf019838be7817e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","QZJ842003380","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:02Z"
"spotify:track:3sitsgJXmK6cKT0XkfXuJ9","Leray","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","1","122706","https://p.scdn.co/mp3-preview/9a3b1f1ac72e123ded0022772011aff1a3f6f4ea?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","QZJ841900139","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:7qtzFO7XuvNiSp5Xn7juqZ","Who Needs Love","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","2","158532","https://p.scdn.co/mp3-preview/dbec776118d64e19db073d2ea109f31bb4dcec1d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","QZJ841900065","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:1INSWMYtmspMiOxhqid5Z3","Love Sick","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","3","177981","https://p.scdn.co/mp3-preview/e3ee6787e5079f0d69424502a40f8bcf454c8fd3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","QZJ841900141","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:3sDyGrpProusVfcccFLAHq","Love Me More","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","4","143712","https://p.scdn.co/mp3-preview/c780a47b7efab8f8ce150fd43733f3c6e38ca576?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","QZJ841900062","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:0R3e9XjjV2NY1ircKqZ4oR","Real Feel","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","5","258552","https://p.scdn.co/mp3-preview/385299860779381e126963dd85b34bb7c66afadb?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","QZJ841900143","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:1ATuaGdb7I8LfTZl3qai99","This Ain't That (feat. Lil Mosey)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Trippie Redd, Lil Mosey","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","6","207058","https://p.scdn.co/mp3-preview/200947068832407833c26d1c556c54c8cb7b6060?cid=9950ac751e34487dbbe027c4fd7f8e99","true","50","QZJ841900145","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:0Y3OJ2TBul2Xn1w8o2WXAy","6 Kiss (feat. Juice WRLD & YNW Melly)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:4MCBfE4596Uoi2O4DtmEMz, spotify:artist:1cNDP5yjU5vjeR8qMf4grg","Trippie Redd, Juice WRLD, YNW Melly","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","7","199436","https://p.scdn.co/mp3-preview/9891a0f47df260ba6f0c2eb55cf6655634297286?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","QZJ841900147","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:6AJwyS0aHhOAFDb6EbXlG5","Til The End of Time","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","8","174433","https://p.scdn.co/mp3-preview/35b11c1c6ed822b4d89218e14709ab20c62972a9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","QZJ841900149","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:46lcbeqMIGxsfFoSqpA4RM","U Deserve It (feat. Chris King & Quan'ta)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:5am174Lmun3hIziU9H2p7H, spotify:artist:2kuTXO1yl1horIqmc9JQnI","Trippie Redd, Chris King, Quan'ta","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","9","244601","https://p.scdn.co/mp3-preview/845704dc916b2d7e3ebfb56e1ed62a2760b47cc1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","QZJ841900151","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:2QlZzBN9VYEzc9atUG3Qvq","Hate Me (feat. YoungBoy Never Broke Again)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:7wlFDEWiM5OoIAt8RSli8b","Trippie Redd, YoungBoy Never Broke Again","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","10","144770","https://p.scdn.co/mp3-preview/0f6327bb8386089aafdd939e05329fe214daa666?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","QZJ841900153","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:2zRdTb8nMbvLW6KiBmjy9p","All For Me (feat. Smokepurpp)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:21dooacK2WGBB5amYvKyfM","Trippie Redd, Smokepurpp","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","11","164780","https://p.scdn.co/mp3-preview/771514ecbdc877129333dc824edeb790ba8267d0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","QZJ841900155","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:1K7dS2Rfr9kk61ja6Y172Q","Sickening (feat. Tory Lanez)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:2jku7tDXc6XoB6MO2hFuqg","Trippie Redd, Tory Lanez","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","12","193933","https://p.scdn.co/mp3-preview/5cab3be7b2de65c96684c593e89660f0b7bf8563?cid=9950ac751e34487dbbe027c4fd7f8e99","true","47","QZJ841900159","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:2VKHWIONh47ntN7wyoSxEQ","The Grinch","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","13","91288","https://p.scdn.co/mp3-preview/ecbe837f1a3483ca70862d5d0d874df8f86839d8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","QZJ841900161","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
"spotify:track:6l45AMUGFsx0yZ2rxnzrKA","Death (feat. DaBaby)","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax, spotify:artist:4r63FhuTkUYltbVAg5TQnk","Trippie Redd, DaBaby","spotify:album:5nDqjtvRwDYElIflvoNDdE","A Love Letter To You 4","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","2019-11-22","https://i.scdn.co/image/ab67616d0000b273338fabbb1729a74d655a6a85","1","14","172195","https://p.scdn.co/mp3-preview/60447463fca59ba8a780c28776e7d3c56ee3e842?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","QZJ841900163","spotify:user:zh5yvrwb21onyg9h07jxnoab5","2023-11-12T08:05:11Z"
